date,open,high,low,close,volume
2019-01-31,4603.280925,4645.485988,4551.756132,4572.126399,29607.190253
2019-02-01,4572.126399,4643.88832,4528.323668,4609.3653773,25260.476159
2019-02-02,4609.538458,4695.013696,4580.3677031,4666.2157303,17920.802
2019-02-03,4665.2704434,4674.6301151,4561.34214,4604.0930729,19867.33639
2019-02-04,4604.0930729,4639.7343832,4571.0746009,4610.8964758,23131.981108
2019-02-05,4610.8964758,4631.8658683,4591.2052177,4622.0402101,25264.41503
2019-02-06,4622.0135823,4636.8585808,4500.0982,4533.8755643,35310.244846
2019-02-07,4536.04573,4561.9412655,4513.4121,4524.595776,18665.538638
2019-02-08,4524.595776,4970.8510762,4490.911609,4871.6092656,47968.058013
2019-02-09,4873.2468753,4899.5418278,4826.4618307,4879.7840002,24759.833719
2019-02-10,4879.7840002,4906.1588361,4805.9983664,4899.5950834,23250.602634
2019-02-11,4899.1823525,4906.039011,4813.6804867,4834.3436595,24954.614571
2019-02-12,4834.3436595,4883.005964,4769.4916526,4834.8895294,29479.59823
2019-02-13,4834.9560989,4886.2013,4782.0200325,4805.519066,25773.997648
2019-02-14,4804.1077926,4828.152696,4750.5459729,4780.4356784,21753.501261
2019-02-15,4780.4489923,4863.8738897,4757.6555955,4796.2925333,20777.872899
2019-02-16,4796.3191611,4857.176998,4790.2213949,4817.5148899,19565.992751
2019-02-17,4815.9305358,4926.2894529,4798.862116,4882.9793362,25690.227779
2019-02-18,4883.0325918,5225.70575,4866.23045,5190.557054,64042.730492
2019-02-19,5188.8928165,5318.2639828,5133.83984,5202.7925281,50207.172667
2019-02-20,5202.2067165,5308.2253022,5153.3580174,5285.2721386,36205.14085
2019-02-21,5285.2721386,5347.5013072,5193.7923317,5242.0951609,31103.884728
2019-02-22,5242.0951609,5309.58332,5227.9025435,5274.96718,23943.16375
2019-02-23,5274.96718,5541.2718078,5236.5565785,5482.3444864,33657.942883
2019-02-24,5482.66402,5589.17522,4942.9983974,4984.1383484,62224.18689
2019-02-25,4984.1383484,5156.0207974,4979.3986,5096.4544088,38102.966245
2019-02-26,5097.1467316,5114.5479989,5028.66003,5071.5707297,28838.748036
2019-02-27,5071.6772409,5111.0065015,4895.7473663,5083.3402173,31500.995466
2019-02-28,5083.3002756,5176.44432,5011.1788793,5077.5087291,32561.961044
2019-03-01,5078.2676214,5135.17123,5076.6033839,5089.90397,23174.57217
2019-03-02,5088.7989163,5114.2817209,5022.3359275,5085.8166027,19445.838355
2019-03-03,5085.8698583,5105.88065,5034.4116348,5069.6002725,16718.16541
2019-03-04,5069.0277748,5099.2237,4887.1199591,4946.513267,34742.84166
2019-03-05,4947.578379,5161.932169,4930.8694345,5136.1431447,32962.536162
2019-03-06,5135.9434362,5201.74073,5076.7098951,5141.6151576,24775.11883
2019-03-07,5141.6151576,5199.610506,5113.070156,5157.3255596,26455.257661
2019-03-08,5157.3122457,5235.02548,5059.282,5145.6758971,34730.366592
2019-03-09,5145.6625832,5287.9482325,5132.1756025,5249.7240256,30979.747653
2019-03-10,5250.2432677,5250.2432677,5168.0432491,5214.8149798,23187.561412
2019-03-11,5213.7099261,5241.6558022,5099.2237,5154.6228379,38066.885705
2019-03-12,5154.6228379,5199.344228,5093.9780234,5169.4278947,26921.008622
2019-03-13,5169.3746391,5183.8468484,5112.5376,5147.15374,24461.008757
2019-03-14,5147.15374,5219.0488,5073.1683977,5161.9587968,27048.74853
2019-03-15,5161.9587968,5244.6381158,5155.408358,5224.0548264,21740.061498
2019-03-16,5224.9867994,5401.4226022,5221.6849522,5333.5217122,28568.376124
2019-03-17,5333.5217122,5341.53668,5259.0038139,5300.4499846,18814.255577
2019-03-18,5301.3952715,5374.82143,5263.4240287,5309.3303559,22454.47801
2019-03-19,5309.3569837,5366.83309,5285.6183,5346.2364867,19893.741815
2019-03-20,5348.8326972,5392.1295,5299.597895,5382.8630256,23432.300255
2019-03-21,5382.8630256,5417.8519548,5165.8065139,5299.7842896,35997.682119
2019-03-22,5300.0638815,5336.21112,5283.2883675,5308.1587327,20022.606318
2019-03-23,5309.4368671,5350.6300737,5296.2827339,5333.5616539,17302.604318
2019-03-24,5333.5616539,5333.5749678,5258.9905,5315.1485302,17179.850648
2019-03-25,5314.0434765,5324.628027,5177.3896069,5240.5108068,33192.890217
2019-03-26,5239.6454033,5270.9463822,5184.43266,5257.0599845,29349.537627
2019-03-27,5257.3528903,5389.46672,5240.5507485,5376.2193895,32364.555852
2019-03-28,5378.2564162,5378.416183,5328.22278,5362.5859559,20089.293875
2019-03-29,5363.1318258,5490.2662569,5357.5533017,5463.0260175,30084.217444
2019-03-30,5464.3440936,5511.9546,5394.79228,5467.9787883,19509.292601
2019-03-31,5468.0054161,5480.1610068,5435.4928723,5463.9579905,13525.087433
2019-04-01,5461.9475916,5536.851593,5414.76313,5518.0257384,25507.067641
2019-04-02,5517.9991106,6521.1349061,5512.6735506,6466.9473331,105383.639263
2019-04-03,6466.8141941,7023.0955639,6328.762365,6567.214314,109890.125743
2019-04-04,6567.2010001,6708.9807212,6360.05003,6522.0269374,61054.254168
2019-04-05,6522.0003096,6694.5218258,6498.0086618,6663.5403805,39768.552806
2019-04-06,6663.5536944,6929.88495,6561.8754401,6715.3847071,41770.842313
2019-04-07,6712.9615773,6968.49526,6691.56614,6883.6457753,37615.486804
2019-04-08,6883.6457753,7063.02395,6708.87421,6972.356291,50178.430782
2019-04-09,6974.3267482,6974.353376,6759.0409852,6856.6585,34067.012311
2019-04-10,6856.6585,7218.79658,6836.68765,7067.3509675,40073.620471
2019-04-11,7066.8317254,7099.8635113,6559.75853,6680.0762443,54696.600686
2019-04-12,6680.0762443,6764.2334062,6472.1796958,6720.8700339,33276.678614
2019-04-13,6719.52533,6788.75761,6662.27556,6717.1554558,17292.456802
2019-04-14,6720.1244555,6860.6393561,6656.95,6831.761507,18281.607739
2019-04-15,6831.7348792,6879.7980582,6590.3805,6690.1681805,29057.191581
2019-04-16,6690.1681805,6920.1924308,6662.1956766,6888.2390708,24242.229493
2019-04-17,6888.2390708,6963.702256,6852.398052,6926.9825198,23307.536134
2019-04-18,6926.4366499,7039.05893,6921.630332,7001.0344316,22619.239001
2019-04-19,7001.0344316,7082.9948,6889.94325,7001.3539652,24611.236323
2019-04-20,7001.3539652,7100.8620538,6963.302839,7045.3564047,19168.908274
2019-04-21,7046.9274449,7075.4724465,6876.62935,6997.9722346,25549.570939
2019-04-22,6999.6630999,7189.506,6934.3451065,7132.4426246,29563.852309
2019-04-23,7132.4426246,7455.784,7099.5173499,7313.7380009,41262.103917
2019-04-24,7310.5426649,7432.085258,7100.7688565,7209.47685,48224.152413
2019-04-25,7209.47685,7311.7808576,6792.75178,6949.722661,49636.089948
2019-04-26,6950.4815533,7335.9589,6872.1292518,7075.139599,48912.294513
2019-04-27,7076.33785,7112.951075,7000.0092613,7050.6287091,15422.896935
2019-04-28,7050.6287091,7109.6226,7002.4190772,7066.3790528,14371.433869
2019-04-29,7069.4279359,7098.97148,6895.002532,6974.0072146,19918.135079
2019-04-30,6974.0072146,7109.5959722,6912.7765885,7084.0732259,22238.06823
2019-05-01,7085.5776966,7192.16878,7077.935518,7167.138648,17217.473216
2019-05-02,7167.138648,7373.23782,7149.5643,7313.1521893,22795.787835
2019-05-03,7315.7350859,7780.64316,7292.7819223,7685.7017391,46297.172849
2019-05-04,7682.9457618,7855.201,7439.0750555,7761.2714355,39682.408991
2019-05-05,7761.7773637,7775.184461,7583.59744,7689.6027118,23822.543775
2019-05-06,7686.3541202,7728.71895,7481.2668046,7652.5501281,25256.596325
2019-05-07,7655.3859888,8026.1647899,7652.4835586,7783.7586126,39905.064422
2019-05-08,7783.7586126,8007.9380608,7685.049358,7971.4180331,23074.05152
2019-05-09,7970.5792574,8287.3036245,7966.6516569,8266.8401602,27453.011436
2019-05-10,8267.8653305,8612.6553988,8217.33908,8485.3878287,36623.61079
2019-05-11,8487.8242724,9777.7148461,8484.7487615,9421.2085458,74022.424393
2019-05-12,9421.2351736,10014.4226742,8986.8825,9276.2068609,86948.975339
2019-05-13,9277.4450536,10784.259,9146.6493,10372.4733869,85804.735333
2019-05-14,10379.0105118,11138.40874,10117.9781884,10581.3019084,76583.722603
2019-05-15,10578.2397114,10982.63611,10451.4115,10877.2832193,37884.327211
2019-05-16,10876.2314212,11077.1648,10258.35995,10473.4992601,69630.513996
2019-05-17,10476.2685513,10551.26575,9203.89907,9792.7196114,88752.008159
2019-05-18,9792.7462392,9929.50662,9528.2389879,9662.4963555,37054.944779
2019-05-19,9662.3232748,11017.3720751,9643.3642812,10848.8047872,65577.442058
2019-05-20,10848.0858366,10858.8567817,10055.98867,10568.7735285,65859.208564
2019-05-21,10567.4554524,10707.4644248,10346.23169,10524.4648693,52301.752247
2019-05-22,10523.9456272,10672.42224,9938.82635,10156.4154177,49136.994589
2019-05-23,10155.576642,10572.5413622,9933.50079,10453.4218989,49648.184701
2019-05-24,10451.3449305,10824.2007,10339.57474,10604.3482693,46664.785325
2019-05-25,10603.8822828,10773.341602,10529.0847926,10684.9506199,28414.328817
2019-05-26,10681.74197,11636.3486,10429.3370538,11469.1659577,49652.144567
2019-05-27,11466.6496306,11860.4481648,11435.30871,11658.0768848,51886.768793
2019-05-28,11653.0176028,11714.2216011,11330.9676757,11603.9159396,31470.551534
2019-05-29,11605.5535493,11649.6625,11192.463174,11510.7718952,33880.865922
2019-05-30,11511.863635,12081.3790214,10657.77695,11009.9828606,70379.998521
2019-05-31,11006.734269,11441.96566,10795.575815,11390.04145,44727.49162
2019-06-01,11390.04145,11484.57014,11240.0736804,11375.4893573,31868.234157
2019-06-02,11376.860689,11735.9099442,11348.76836,11617.6825122,27835.133265
2019-06-03,11617.70914,11717.4968205,10758.696312,10805.3215898,45692.965104
2019-06-04,10805.1085674,10805.1085674,9960.1552178,10234.4348717,74143.948941
2019-06-05,10234.4481856,10513.587413,10082.3235642,10353.554335,48679.656455
2019-06-06,10355.6579312,10475.5496007,9911.6393662,10367.134513,36624.118747
2019-06-07,10368.2928223,10784.259,10301.6168111,10625.1978367,33942.225658
2019-06-08,10623.0809266,10710.5665635,10319.60389,10509.4867318,22657.329634
2019-06-09,10511.6968392,10564.57965,9994.2920574,10156.0160007,31568.465157
2019-06-10,10155.2704223,10677.7478,10000.07029,10628.1535225,36756.078468
2019-06-11,10625.82359,10664.4339,10241.3580997,10497.877011,30334.999427
2019-06-12,10497.877011,10917.398,10370.1833961,10821.0586196,41597.082622
2019-06-13,10821.0586196,11063.6112498,10664.4738417,10942.0819706,30467.764341
2019-06-14,10939.2860516,11562.3366299,10843.2662048,11516.5235,39835.246255
2019-06-15,11517.6951232,11802.7590361,11406.8569057,11727.815093,31791.636039
2019-06-16,11730.5710703,12425.86287,11662.9764,11920.3740287,63289.251219
2019-06-17,11919.93467,12573.64716,11915.9405,12400.5132044,47895.485374
2019-06-18,12398.0767607,12430.3363404,11915.9405,12091.0848545,51554.569401
2019-06-19,12091.6440383,12387.25256,11929.2544,12322.6668311,32147.706495
2019-06-20,12320.3635264,12768.0301,12215.769528,12670.9983968,34556.053982
2019-06-21,12672.2499034,13546.8799361,12672.2499034,13526.7360054,50484.415892
2019-06-22,13526.7360054,14858.3124,13209.6787908,14285.149005,104169.447976
2019-06-23,14284.48331,15168.0469696,14053.0611002,14520.2325373,57445.323945
2019-06-24,14520.0727705,14836.5175457,14140.426912,14720.6333601,43101.045285
2019-06-25,14720.6333601,15776.9715,14679.90614,15738.1747954,61276.686648
2019-06-26,15738.7339792,18599.5183,15631.84999,17432.954382,155930.147386
2019-06-27,17439.0521482,17944.5276756,14013.012889,15084.6353861,173894.820889
2019-06-28,15084.6353861,16615.7472,14622.4966032,16510.0747757,95795.203964
2019-06-29,16518.6356134,16564.5419406,15277.7268778,15847.7082507,69642.074157
2019-06-30,15847.7082507,16216.3302,14333.7846817,14451.040199,84512.530443
2019-07-01,14451.040199,15021.1147692,13353.8417,14145.9255527,90962.268271
2019-07-02,14145.885611,14563.7423625,12950.43053,14436.0620615,109561.038728
2019-07-03,14438.8979222,15965.8824271,14433.6522456,15896.7966,96815.90029
2019-07-04,15896.7966,15976.68,14718.51645,14839.2335813,66512.221892
2019-07-05,14839.2335813,15186.9393937,14374.2722516,14606.3202147,63534.350582
2019-07-06,14621.8708499,15530.66435,14598.0389689,14986.7782211,51469.496331
2019-07-07,14986.7249655,15361.57782,14770.9332743,15186.1538736,38884.795599
2019-07-08,15191.1599,16426.7297617,14938.1958,16294.349654,52182.367215
2019-07-09,16294.349654,17034.7755747,16067.21452,16700.1706399,78442.130343
2019-07-10,16706.9607289,17503.8908412,15402.85091,16120.9627343,109246.044997
2019-07-11,16120.6165729,16125.4362047,14645.29,15101.8103171,87506.461058
2019-07-12,15101.7970032,15823.57015,14742.48147,15653.4451358,56321.858281
2019-07-13,15653.4451358,15710.3753722,14418.9537,15118.9453064,54245.594548
2019-07-14,15118.9719342,15247.07828,13451.03317,13545.8015102,72517.579236
2019-07-15,13545.8015102,14778.429,13127.5054,14430.5634208,81922.426332
2019-07-16,14423.9863542,14682.56892,12448.5098139,12567.7757301,97219.443413
2019-07-17,12555.2340363,13256.65023,12062.3934,12871.7720088,84942.672717
2019-07-18,12873.0235154,14363.03532,12318.02028,14148.8945524,80283.310252
2019-07-19,14150.8650096,14338.6841969,13476.1165576,13985.3066631,56546.932133
2019-07-20,13987.2904342,14737.1425961,13779.8865,14299.4348197,47331.899848
2019-07-21,14299.4880753,14402.843881,13697.34032,14098.6878355,38834.287935
2019-07-22,14099.6198085,14223.4523924,13447.039,13766.9853309,40467.954839
2019-07-23,13770.6732812,13771.8582183,13076.91258,13134.0425249,47624.37071
2019-07-24,13133.8694442,13230.02243,12681.48975,12998.7333592,43475.380377
2019-07-25,12998.893126,13546.89325,12941.1507417,13153.9601193,37873.354728
2019-07-26,13156.9956885,13167.4204722,12830.60543,13079.57536,27167.463217
2019-07-27,13079.57536,13565.0800374,12425.86287,12616.9439628,43809.778301
2019-07-28,12620.1392988,12774.6737361,12202.18935,12703.5109406,29401.022937
2019-07-29,12703.5109406,12953.09331,12508.40905,12658.3768196,29021.937411
2019-07-30,12660.2807073,12933.4952492,12517.72878,12747.0074519,32536.368834
2019-07-31,12748.05925,13460.086622,12721.43145,13421.1168367,39515.35456
2019-08-01,13421.1168367,13936.8041254,13132.1120094,13813.1579361,41727.637028
2019-08-02,13813.17125,14205.9313,13688.4865765,14011.2155125,42990.444221
2019-08-03,14011.2155125,14518.5017303,13976.8390227,14401.4592354,33802.318824
2019-08-04,14401.4592354,14698.5456,14048.82728,14551.0675297,39924.745141
2019-08-05,14552.0793861,15893.4947528,14549.163642,15748.746032,65153.673713
2019-08-06,15750.3437,16416.970673,14947.116113,15286.6072491,76705.389875
2019-08-07,15286.6072491,16164.6323263,15154.9993476,15943.4351917,69173.390353
2019-08-08,15943.4485056,16056.5634,15338.94419,15976.3737803,51207.257174
2019-08-09,15968.9179963,16037.4978952,15577.263,15816.8998861,39427.152588
2019-08-10,15816.8865722,15956.70915,15004.7653,15057.1022409,42633.087048
2019-08-11,15057.0090436,15444.124,14794.5521329,15377.5145583,26772.90691
2019-08-12,15363.0157212,15414.6869671,14958.5926948,15172.6269512,17568.227075
2019-08-13,15175.6492065,15252.6168624,14363.6344455,14502.4451669,33234.72968
2019-08-14,14503.3105704,14508.7958972,13218.173059,13380.9621143,54451.847499
2019-08-15,13387.3394724,13926.3394,13195.40629,13705.2354627,38174.45112
2019-08-16,13709.0166103,14027.5649817,12981.0525,13755.3090406,51758.142918
2019-08-17,13754.7897985,13933.1827446,13313.9,13601.5068678,29000.581201
2019-08-18,13601.5468095,13979.595,13420.4112,13722.3438242,24085.395172
2019-08-19,13721.5316763,14552.0927,13658.197454,14532.8408006,37243.319217
2019-08-20,14531.7623747,14578.6672444,14059.4784,14326.4354089,32298.921679
2019-08-21,14326.4354089,14384.5106407,13124.84262,13503.7162723,47355.719282
2019-08-22,13501.3863398,13636.09638,12997.02918,13446.8792332,34059.642738
2019-08-23,13446.905861,13906.36855,13340.2482081,13832.5429745,27550.336173
2019-08-24,13830.6923424,13872.3115938,13167.4471,13492.7722465,27692.456844
2019-08-25,13493.1184079,13757.25287,13190.0407883,13503.8760391,26271.657398
2019-08-26,13503.8760391,14118.05956,13497.5386227,13809.5099275,41687.511599
2019-08-27,13811.307304,13834.5800012,13381.9074012,13560.2737195,28402.775383
2019-08-28,13561.1258091,13711.98561,12782.6887039,12942.44219,42110.555375
2019-08-29,12942.44219,12946.43636,12408.5548,12646.1280316,35532.69491
2019-08-30,12646.8869239,12909.15744,12449.0423699,12760.7607106,26834.318104
2019-08-31,12758.3908364,12893.8597689,12542.6923425,12764.6616833,17130.290074
2019-09-01,12766.3525486,13087.5637,12674.8328,12947.7411222,19545.404843
2019-09-02,12945.8904901,13913.0255,12931.125375,13766.5726,44740.248093
2019-09-03,13766.5726,14343.06447,13676.03808,14133.0776392,47998.376781
2019-09-04,14128.5109715,14377.68061,13806.3678471,14068.8247578,43943.889026
2019-09-05,14067.3602288,14512.151,13913.0255,14065.4563411,33970.960639
2019-09-06,14063.6456507,14519.9662593,13513.6085,13711.6261347,58799.640959
2019-09-07,13711.5995069,14056.81562,13698.0992123,13920.8540732,27637.877392
2019-09-08,13920.880701,14102.748575,13590.82912,13821.3992402,23984.672018
2019-09-09,13821.4791236,13952.9672,13405.100215,13717.4709368,39835.727608
2019-09-10,13716.7519862,13826.4718361,13251.32467,13444.5759285,28915.412225
2019-09-11,13444.6291841,13703.99727,13154.1332,13524.6989787,31953.824562
2019-09-12,13525.2581625,13911.4411459,13367.1556,13866.4401639,34511.162755
2019-09-13,13866.4401639,13898.38021,13517.60267,13769.3152634,30280.339776
2019-09-14,13772.0712407,13873.0704861,13609.9079387,13759.9422778,23621.533519
2019-09-15,13756.9999059,13793.2004,13649.6099885,13715.9930939,18047.654013
2019-09-16,13717.7638426,13786.54345,13417.74842,13648.4916209,28971.401657
2019-09-17,13646.3214552,13680.03225,13484.3312339,13563.9616698,22914.324563
2019-09-18,13563.5089972,13657.4252478,13447.039,13522.9149161,24250.249303
2019-09-19,13522.1427099,13746.60175,12851.90767,13639.1452631,44826.282579
2019-09-20,13638.359743,13688.02059,13395.6340321,13538.3590401,25088.491069
2019-09-21,13537.4670088,13549.156613,13180.761,13295.7797821,20544.175196
2019-09-22,13294.1288585,13432.39371,13119.4771183,13352.3372293,22049.275256
2019-09-23,13351.2454895,13380.4561861,12802.3400203,12917.4786275,31937.232356
2019-09-24,12917.412058,13040.9517361,10384.842,11307.6816646,94007.345203
2019-09-25,11313.5530945,11623.0347,10938.2209396,11223.6842695,60783.892258
2019-09-26,11223.6842695,11271.5344261,10318.2725,10735.9694847,67930.853749
2019-09-27,10735.6499511,11003.93835,10454.2739885,10887.9875949,43882.924625
2019-09-28,10887.4017833,11070.50785,10652.5712151,10915.8136459,34473.605165
2019-09-29,10916.5725382,10956.1813907,10504.6671,10709.4615098,31544.211388
2019-09-30,10708.4230256,11100.1445914,10265.0169,11036.3443826,55865.48726
2019-10-01,11037.1831583,11316.815,10881.5170395,11040.4716916,43472.418091
2019-10-02,11040.7779113,11148.9400349,10852.4527958,11130.3405166,26243.386644
2019-10-03,11130.4204,11174.35627,10731.0034,10949.2981044,30488.284058
2019-10-04,10949.9238577,10960.5483499,10657.77695,10833.6935107,26476.330404
2019-10-05,10833.6402551,10895.3102399,10668.4014422,10819.1281041,21907.615564
2019-10-06,10820.9387945,10855.9809793,10364.87115,10457.0699075,34676.104049
2019-10-07,10458.467867,11050.4304888,10334.24918,10904.2039251,52202.072297
2019-10-08,10905.1758398,11083.82175,10769.2808625,10875.3127621,35452.657423
2019-10-09,10878.5080981,11543.1513,10804.22985,11397.6836286,55038.704378
2019-10-10,11399.5608885,11508.53516,11203.0077828,11394.0755617,39137.946167
2019-10-11,11393.7959698,11688.9518189,10933.8806082,10995.284315,50405.284418
2019-10-12,10994.5520505,11183.676,10983.9675,11050.6568251,21339.334098
2019-10-13,11053.1731522,11252.0695043,10864.1424,11017.2655639,27840.739953
2019-10-14,11017.5717836,11168.8310015,10921.39217,11114.709998,29810.663253
2019-10-15,11112.9259354,11187.67017,10770.9451,10863.1971131,32773.062476
2019-10-16,10863.210427,10892.3146124,10540.61463,10640.1227186,34733.593966
2019-10-17,10644.4896778,10817.4372388,10556.6312517,10745.0895062,29656.949158
2019-10-18,10745.2625869,10804.22985,10406.1575539,10580.5696439,31353.181416
2019-10-19,10580.4098771,10781.729359,10473.9386188,10581.9010339,26627.889388
2019-10-20,10584.3774193,11046.54283,10478.0393,10948.4859565,34286.452654
2019-10-21,10948.4859565,11094.47287,10840.2173217,10913.7633053,30448.679539
2019-10-22,10913.7766192,11047.8609061,10651.12,10677.7478,34651.828663
2019-10-23,10677.8276834,10714.4808501,9719.147,9940.9832018,63897.457098
2019-10-24,9943.4462733,9990.3245152,9769.7265061,9868.8085499,32714.383265
2019-10-25,9868.8085499,11714.90061,9800.36179,11523.2070778,90748.218174
2019-10-26,11524.3520732,13806.5143,11277.3792282,12288.7297,162588.585413
2019-10-27,12288.7297,13040.9384222,12081.4855326,12688.0535027,93833.541604
2019-10-28,12685.7901397,13183.556919,12195.5324,12255.6313446,80174.217323
2019-10-29,12254.7126855,12714.7745,12078.37008,12525.2111918,64158.462446
2019-10-30,12525.2111918,12528.1668776,11983.8547039,12188.5026608,55241.786434
2019-10-31,12187.5706878,12521.72295,11866.67907,12170.0362815,54376.024902
2019-11-01,12170.0495954,12353.96781,12022.4517,12290.8732379,43594.814115
2019-11-02,12290.593646,12480.1036986,12230.4281319,12367.9740328,28923.060828
2019-11-03,12368.4133915,12465.2320723,12070.5681346,12241.7449469,27894.378279
2019-11-04,12244.0748794,12666.4184152,12136.7382176,12506.2122565,45894.456277
2019-11-05,12504.947436,12588.2258805,12216.5151064,12393.4568374,45935.873665
2019-11-06,12392.2186447,12569.5331649,12315.3708139,12433.9177795,37336.170372
2019-11-07,12434.0642324,12481.78125,12116.98039,12270.356518,39117.470853
2019-11-08,12267.42746,12330.00279,11577.76744,11681.2563847,62107.289243
2019-11-09,11681.2696986,11822.7432,11616.2179832,11728.7603799,29469.481405
2019-11-10,11728.4541602,12178.4772941,11649.6625,12035.0599633,34422.029797
2019-11-11,12035.9786224,12078.7961248,11474.8243652,11627.3883453,44888.053545
2019-11-12,11627.5081704,11833.39432,11406.816964,11745.4426966,40366.629471
2019-11-13,11745.4027549,11776.1312361,11585.75578,11685.7697968,26810.116918
2019-11-14,11686.3289806,11716.232,11426.787814,11512.1032852,33468.468961
2019-11-15,11511.7038682,11702.9181,11183.676,11279.1766047,46087.417751
2019-11-16,11279.0301518,11374.06477,11183.676,11304.8591178,20902.299752
2019-11-17,11304.4863286,11496.55265,11118.0118452,11320.010336,27009.037082
2019-11-18,11320.6360893,11321.5014928,10731.0034,10900.3162663,43017.69094
2019-11-19,10899.424235,10942.2017957,10655.11417,10829.0469596,43556.061025
2019-11-20,10829.2999237,11002.9930631,10702.245376,10781.6095339,32466.23098
2019-11-21,10782.3417984,10830.4981747,9985.425,10155.4967586,58418.780261
2019-11-22,10155.5633281,10318.2725,9040.1381,9676.8487397,126603.140259
2019-11-23,9676.8487397,9778.3672272,9426.2545139,9734.5511823,50449.894755
2019-11-24,9733.925429,9759.6079421,9134.66679,9190.9579592,67890.206483
2019-11-25,9186.8972197,9822.5826891,8674.00585,9465.6104023,119645.735197
2019-11-26,9466.1695861,9772.4026,9343.0026972,9527.6132346,65722.39769
2019-11-27,9525.7626025,10191.79045,9106.7076,9996.7684428,92452.87349
2019-11-28,9995.942981,10175.81377,9799.0304,9878.2347911,56933.981109
2019-11-29,9876.9433428,10451.4115,9802.092597,10304.5325552,60745.300873
2019-11-30,10306.2766761,10398.1559,9906.87299,10041.1969271,46989.433619
2019-12-01,10039.5193757,10041.1436715,9599.3219,9840.1570371,60769.342313
2019-12-02,9840.969185,9879.6593784,9520.903029,9711.5314492,46330.25604
2019-12-03,9711.7178438,9852.286,9641.0609765,9709.4411669,33149.477487
2019-12-04,9709.4411669,10318.2725,9408.93313,9578.4457048,83147.149142
2019-12-05,9578.8051801,9965.45415,9519.4385,9837.64071,59306.678855
2019-12-06,9837.64071,10105.2900417,9725.80395,10021.9982833,48189.087944
2019-12-07,10022.437642,10144.6858718,9945.6963224,9969.7279119,31498.684173
2019-12-08,9968.5296609,10070.63396,9818.8148554,9998.8853529,29856.897631
2019-12-09,9998.8853529,10185.1335,9683.19947,9770.5919096,46621.887493
2019-12-10,9770.5919096,9862.404564,9528.891369,9618.1344407,49723.76214
2019-12-11,9618.1610685,9686.527945,9487.0324674,9599.3219,30093.091944
2019-12-12,9599.3219,9712.49005,9426.640617,9583.4517312,42288.600932
2019-12-13,9583.0256864,9731.1960795,9573.7059564,9663.8676872,27609.873795
2019-12-14,9662.3898443,9681.5618603,9335.70668,9405.0055295,29561.985967
2019-12-15,9405.1253546,9586.407417,9330.8471065,9477.6195401,26395.778137
2019-12-16,9478.964244,9519.4385,9101.38204,9175.5670908,43863.993059
2019-12-17,9175.1943016,9242.7889719,8733.9184,8818.8877098,53865.069929
2019-12-18,8818.9143376,9905.5416,8567.49465,9689.6300837,95636.651251
2019-12-19,9689.6300837,9825.6582,9370.7355509,9519.837917,55509.049075
2019-12-20,9521.1826209,9612.6358,9425.575505,9569.8049837,32132.069205
2019-12-21,9570.0446339,9573.4663062,9459.52595,9496.4720225,19467.174028
2019-12-22,9494.9276101,10010.1089706,9482.7853333,9987.3422016,39137.45515
2019-12-23,9986.3702869,10245.5519782,9673.6667176,9741.9004551,68051.997203
2019-12-24,9742.180047,9901.1213852,9528.8114856,9660.2596203,43629.494188
2019-12-25,9660.2596203,9681.5618603,9491.2929154,9592.1723357,27492.044323
2019-12-26,9592.6782639,9898.88465,9528.9179968,9588.67078,36259.761076
2019-12-27,9588.67078,9687.0072454,9421.4748238,9658.8882886,33642.701861
2019-12-28,9658.9282303,9805.7006639,9637.4928513,9740.6356346,26848.982199
2019-12-29,9739.5971504,10023.3030455,9703.17032,9836.6288536,31387.106085
2019-12-30,9836.8818177,9863.2566536,9612.6358,9647.25194,29605.911782
2019-12-31,9647.25194,9745.7748,9512.7948639,9579.6572697,25954.453533
2020-01-01,9579.6705836,9659.23445,9552.9229585,9587.1396815,16792.388165
2020-01-02,9587.0331703,9602.650375,9219.5295886,9274.0766369,31951.483932
